YEAR,TIPO_SUBVENCION,CODIGO,NOMBRE_INICIATIVA,PROVINCIA,COMUNA,RUT_INSTITUCION,NOMBRE_INSTITUCION,ID,CAJA,UBICACION,DOC_PRESENTE,OBSERVACION,PDF_PATH
2023,DEPORTE,2301D0103,CONSTRUYENDO DEPORTE PARA NUESTRA VECINDAD,ITATA,PORTEZUELO,75.974.220-6,CLUB DEPORTIVO JUVENTUD UNIDA,346,12,,,,
2023,DEPORTE,2301D0104,PALETEANDO EN LA COMUNA HISTÓRICA,DIGUILLÍN,CHILLÁN VIEJO,65.099.156-7,ASOCIACIÓN TENIS DE MESA CHILLÁN VIEJO,347,12,,,,
2023,DEPORTE,2301D0105,TALLER DE BAILE ENTRETENIDO EN JJVV ALTOS DE COIHUECO,PUNILLA,COIHUECO,65.034.148-1,JUNTA DE VECINOS ALTOS DE COIHUECO,348,12,,,,
2023,DEPORTE,2301D0106,NUEVOS BASQUETBOLISTAS PARA COELEMU,ITATA,COELEMU,65.193.026-K,CLUB DEPORTIVO SOCIAL Y CULTURAL BASQUETBOL COELEMU,349,12,,,,
2023,DEPORTE,2301D0107,TALLER DE BAILE ENTRETENIDO EN JJVV TALQUIPEN CENTRAL,PUNILLA,COIHUECO,65.194.770-7,JUNTA DE VECINOS TALQUIPEN CENTRAL,350,12,,,,
2023,DEPORTE,2301D0108,TARDE DEPORTIVA DE FUTBOL CD CATOLICA DE PEMUCO 2023,DIGUILLÍN,PEMUCO,75.941.590-6,CLUB DEPORTIVO CATOLICA DE PEMUCO,351,12,,,,
2023,DEPORTE,2301D0109,EL CLUB DEPORTIVO SAN MARTIN MEJORA LA PARTICIPACIÓN EN EL CAMPEONATO ANFA 2023,DIGUILLÍN,CHILLÁN,74.447.200-8,CLUB DEPORTIVO SAN MARTIN,352,12,,,,
2023,DEPORTE,2301D0111,LOS HALCONES DE TOQUIHUA SE LA JUEGAN POR FUTBOL DEL SECANO,PUNILLA,SAN CARLOS,65.050.280-9,CLUB DEPORTIVO LOS HALCONES DE TOQUIHUA,353,12,,,,
2023,DEPORTE,2301D0112,"CONTAR CON MEJOR IMPLEMENTACION Y PREPARACION, NOS INCENTIVA AUN MAS A SEGUIR PRACTICANDO DEPORTE",DIGUILLÍN,YUNGAY,65.270.710-6,CLUB DEPORTIVO LA UNION DE YUNGAY,354,12,,,,
2023,DEPORTE,2301D0113,EL CLUB DEPORTIVO RENACER DE VERQUICO VUELVE A LAS CANCHAS GRACIAS AL FNDR 2023.,PUNILLA,SAN CARLOS,65.050.111-k,CLUB DEPORTIVO RENACER DE VERQUICO,355,12,,,,
2023,DEPORTE,2301D0114,CON GARRA Y PASIÓN POR EL FUTBOL SANTIAGO DE BULÍ 2023,PUNILLA,SAN CARLOS,69.263.700-3,CLUB DEPORTIVO SANTIAGO DE BULÍ,356,12,,,,
2023,DEPORTE,2301D0115,SURF COMO ACTIVIDAD FISICA EN COBQUECURA.,ITATA,COBQUECURA,65.146.106-5,CLUB DE SURF BUCHUPUREO,357,12,,,,
2023,DEPORTE,2301D0118,CUADRANGULAR DE FUTBOL AZUL,ITATA,TREGUACO,65.097.752-1,CLUB DEPORTIVO BOCA ITATA AZUL,358,12,,,,
2023,DEPORTE,2301D0119,RODEO OFICIAL TEMPORADA 2023-2024 -RESCATANDO LAS TRADICIONES CHILENAS EN MEDIA LUNA DE SAN CARLOS,PUNILLA,SAN CARLOS,65.173.581-5,CLUB DE HUASOS CULTURAL SOCIAL Y DEPORTIVO SAN MANUEL DE VERQUICO,359,12,,,,
2023,DEPORTE,2301D0120,"""SEMBANDO OPORTUNIDADES 2""",ITATA,TREGUACO,74.787.600-2,CLUB DEPORTIVO HERNAN BRAÑAS,360,12,,,,
2023,DEPORTE,2301D0121,BICICROSS PARA TODOS,DIGUILLÍN,CHILLÁN,75.264.500-0,CLUB BICICROSS CHILLÁN,361,13,,,,
2023,DEPORTE,2301D0122,CLINICA BASICA E INTRODUCCION AL ENDURO,DIGUILLÍN,EL CARMEN,65.215.251-1,CLUB DE MOTOS DEPORTIVO Y RECREATIVO MUJERES SOBRE RUEDAS,362,13,,,,
2023,DEPORTE,2301D0123,TALLERES FORMATIVOS DE TAEKWONDO EN SAN CARLOS,PUNILLA,SAN CARLOS,65.177.432-2,CLUB DEPORTIVO SOCIAL Y CULTURAL TAEKWONDO DRAGONES BLANCOS SUR,363,13,,,,
2023,DEPORTE,2301D0124,CLUB DEPORTIVO SOCIAL Y CULTURAL EL ORATORIO JUEGA CAMPEONATO DE FUTBOL LIGA ANDABA SAN NICOLAS,PUNILLA,SAN NICOLÁS,65.090.401-K,CLUB DEPORTIVO SOCIAL Y CULTURAL EL ORATORIO,364,13,,,,
2023,DEPORTE,2301D0125,BÁSQUETBOL FORMATIVO SUB-15,PUNILLA,SAN CARLOS,65.193.674-8,CLUB DEPORTIVO EDUARDO LALO CARRASCO,365,13,,,,
2023,DEPORTE,2301D0126,ESCUELA DE FUTBOL LAS PARAGÜITAS EN CLUB DEPORTIVO DAVID ARELLANO,PUNILLA,COIHUECO,72.500.400-1,CLUB DEPORTIVO DAVID ARELLANO,366,13,,,,
2023,DEPORTE,2301D0127,FOMENTANDO EL DEPORTE FEMENINO EN PORTEZUELO.,ITATA,PORTEZUELO,65.150.445-7,CLUB DEPORTIVO LAS PUMAS DE PORTEZUELO,367,13,,,,
2023,DEPORTE,2301D0129,SANTA AMELIA CAMPEONATO 2023,PUNILLA,SAN CARLOS,65.043.661-k,CLUB DEPORTIVO SANTA AMELIA,368,13,,,,
2023,DEPORTE,2301D0131,"EL CLUB CAZA, PESCA Y TIRO AL VUELO ÑUBLE ORGANIZA CAMPEONATO REGIONAL DE TIRO SKEET ""GONZALO LEITAO FUENZALIDA""",DIGUILLÍN,CHILLÁN,73.286.400-8,CLUB CAZA PESCA Y TIRO AL VUELO DE ÑUBLE,369,13,,,,
2023,DEPORTE,2301D0132,LA FUERZA DE ÑUBLE,DIGUILLÍN,CHILLÁN,65.058.223-3,CLUB DEPORTIVO MILON DE CROTONA,370,13,,,,
2023,DEPORTE,2301D0135,ENCUENTRO FAMILIAR TUNNING 2023,PUNILLA,SAN NICOLÁS,65.219.253-K,CLUB DEPORTIVO Y SOCIAL TUNNING JRT FAMILY SAN NICOLAS,371,13,,,,
2023,DEPORTE,2301D0136,A RITMO DE ZUMBA LAS VENCEDORAS MEJORAN SU CALIDAD DE VIDA,DIGUILLÍN,CHILLÁN,65.040.465-3,CLUB DEPORTIVO AERÓBICAS LAS VENCEDORAS,372,13,,,,
2023,DEPORTE,2301D0138,"TALLER DEPORTIVO DE RUGBY, CLUB DE RUGBY PANGUE UBB",DIGUILLÍN,CHILLÁN,65.890.230-k,CLUB DE RUGBY PANGUE UBB,373,13,,,,
2023,DEPORTE,2301D0139,“CON EL KARATE CRECEMOS”,DIGUILLÍN,CHILLÁN,65.102.645-8,CLUB KARATE DO SHOTOKAN CHILLAN,374,13,,,,
2023,DEPORTE,2301D0140,“MI BARRIO Y MI PELOTA: TALLERES DE FÚTBOL FORMATIVO EN LA POBLACIÓN LUIS CRUZ MARTÍNEZ”,DIGUILLÍN,CHILLÁN,65.002.270-K,JUNTA DE VECINOS N20 LUIS CRUZ DE MARTÍNEZ,375,13,,,,
2023,DEPORTE,2301D0141,1RA VERSION CAMPEONATO RAYUELERO TAUCO,ITATA,TREGUACO,74.727.600-5,CLUB DEPORTIVO TAUCO,376,13,,,,
2023,DEPORTE,2301D0142,IMPLEMENTANDO EL CLUB DEPORTIVO SAN EDUARDO,DIGUILLÍN,QUILLÓN,65.762.350-4,CLUB DEPORTIVO SAN EDUARDO,377,13,,,,
2023,DEPORTE,2301D0144,CLUB DEPORTIVO LUCERO POTENCIA EL FÚTBOL FORMATIVO,DIGUILLÍN,CHILLÁN,65.471.210-7,CLUB DEPORTIVO EL LUCERO,378,13,,,,
2023,DEPORTE,2301D0148,PARTICIPANDO EN CAMPEONATO DE FUTBOL 2023,PUNILLA,SAN CARLOS,72.930.700-9,CLUB DEPORTIVO CACHAPOAL,379,13,,,,
2023,DEPORTE,2301D0149,"RUMBO CORRALERO, PRESERVANDO TRADICIONES Y FORTALECIENDO COMUNIDAD A TRAVÉS DEL RODEO CHILENO EN ÑUBLE",DIGUILLÍN,CHILLÁN,65.290.690-7,ASOCIACIÓN DE CRIADORES DE CABALLOS CHILENOS DE ÑUBLE,380,13,,,,
2023,DEPORTE,2301D0151,"CUADRANGULAR DE FÚTBOL, CATEGORÍA SÉNIOR 2023 C.D CENTELLA",DIGUILLÍN,BULNES,73.981.700-5,CLUB DEPORTIVO CENTELLA,381,13,,,,
2023,DEPORTE,2301D0154,"ESCUELA DE FUTBOL CLUB DEPORTIVO ESTADIO, FORMANDO LOS CAMPEONES DEL FUTURO.",DIGUILLÍN,CHILLÁN,65.042.820-k,CLUB DEPORTIVO SOCIAL Y CULTURAL ESTADIO,382,13,,,,
2023,DEPORTE,2301D0155,"FORMACION Y CRECIMIENTO INTEGRAL DE DEPORTISTAS POR MEDIO DE LA ESCUELA DEPORTIVA DE TAEKWONDO,",DIGUILLÍN,CHILLÁN,65.043.505-2,CLUB DEPORTIVO SOCIAL Y CULTURAL TAEKWONDO KIMS ÑUBLE,383,13,,,,
2023,DEPORTE,2301D0157,UNIVERSIDAD DE CHILE PARTICIPA EN EL TORNEO DE FÚTBOL ANDABA,PUNILLA,SAN CARLOS,73.628.400-6,CLUB DEPORTIVO UNIVERSIDAD DE CHILE,384,13,,,,
2023,DEPORTE,2301D0158,MEJORAMIENTO PARA LOS CRACKS,DIGUILLÍN,CHILLÁN,65.210.871-7,ESCUELA DE FORMACIÓN TÉCNICA FUTUROS CRACKS,385,13,,,,
2023,DEPORTE,2301D0160,PREPARACIÓN CAMPEONATOS LIGA SUR HOCKEY PATÍN,DIGUILLÍN,CHILLÁN,65.142.889-0,CLUB DEPORTIVO HOCKEY TORNADO CHILLÁN,386,13,,,,
2023,DEPORTE,2301D0161,TALLERES DE FÚTBOL INFANTIL SAN FABIÁN 2023,PUNILLA,SAN FABIÁN,65.063.193-5,CLUB DEPORTIVO UNIÓN CORDILLERA DE ÑUBLE,387,13,,,,
2023,DEPORTE,2301D0162,PRESERVANDO LA TRADICIÓN Y PROMOVIENDO LOS VALORES CULTURALES DEL RODEO CHILENO,DIGUILLÍN,PINTO,65.464.370-9,CLUB DE RODEO CHILENO PINTO,388,13,,,,
2023,DEPORTE,2301D0164,ESCUELA DE FUTBOL DEPORTES COELEMU,ITATA,COELEMU,65.185.514-4,AGRUPACIÓN DEPORTES COELEMU,389,13,,,,
2023,DEPORTE,2301D0167,“EMBAJADORES DE LA REGIÓN DE ÑUBLE EN NATACIÓN”,DIGUILLÍN,CHILLÁN,65.176.824-1,CLUB DEPORTIVO SOCIAL Y CULTURAL AQUAMASTER CHILLÁN.,390,13,,,,
2023,DEPORTE,2301D0168,EL BUEN DESARROLLO Y CONTINUIDAD EN EL CAMPEONATO ANFA DEL CLUB DEPORTIVO LAUTARO DE CHILLAN 2023,DIGUILLÍN,CHILLÁN,65.276.660-9,CLUB DEPORTIVO LAUTARO DE CHILLAN,391,14,,,,
2023,DEPORTE,2301D0169,ESCUELA DE FÚTBOL SAN MIGUEL CENTRAL,DIGUILLÍN,PEMUCO,77.029.010-4,CLUB DEPORTIVO SAN MIGUEL CENTRAL,392,14,,,,
2023,DEPORTE,2301D0171,PARTICIPACION DEL CLUB DEPORTIVO RENACERBUREO BAJOR,PUNILLA,COIHUECO,65.027.061-4,CLUB DEPORTIVO RENACER BUREO BAJO,393,14,,,,
2023,DEPORTE,2301D0172,ESCUELA FORMATIVA DE FUTBOL CENTRAL GUARILIHUE,ITATA,COELEMU,72.846.900-5,CLUB DEPORTIVO CENTRAL GUARILIHUE,394,14,,,,
2023,DEPORTE,2301D0175,IMPLEMENTANDO AL CLUB DEPORTIVO,DIGUILLÍN,YUNGAY,75.476.900-9,CLUB DEPORTIVO GRADO VOCACIONAL,395,14,,,,
2023,DEPORTE,2301D0177,ESCUELA DE FÚTBOL GENERAL CRUZ,DIGUILLÍN,PEMUCO,65.164.215-9,ESCUELA DE FÚTBOL GENERAL CRUZ,396,14,,,,
2023,DEPORTE,2301D0178,FORMANDO NUEVAS ESTRELLAS DEL FUTBOL,ITATA,COELEMU,65.950.730-7,CLUB DEPORTIVO ESTRELLA DE LA COSTA,397,14,,,,
2023,DEPORTE,2301D0179,UN GOL DE EXPERIENCIAS EN EL FÚTBOL DE AYER Y DE HOY,ITATA,RÁNQUIL,73.726.000-3,CLUB DEPORTIVO EL PLAYA,398,14,,,,
2023,DEPORTE,2301D0183,EL CLUB NACIONAL DE CATO PROMUEVE E INCENTIVA LA PARTICIPACION EN EL CAMPEONATO DE FUTBOL RURAL 2023,DIGUILLÍN,CHILLÁN,73.843.500-1,CLUB DEPORTIVO NACIONAL DE CATO,399,14,,,,
2023,DEPORTE,2301D0184,CLUB DEPORTIVO SELVA NEGRA APOYA Y DIFUNDE EL DEPORTE Y LA ACTIVIDAD FISICA,DIGUILLÍN,SAN IGNACIO,65.257.650-8,CLUB DEPORTIVO SELVA NEGRA,400,14,,,,
2023,DEPORTE,2301D0186,RUMBO AL NACIONAL DE MAXIBASQUETBOL PUERTO MONTT 2023,DIGUILLÍN,CHILLÁN,65.000.308-K,CLUB DEPORTIVO MAXIBASQUETBOL CHILLAN,401,14,,,,
2023,DEPORTE,2301D0187,PROYECTO DE ADQUICISIÓN DE IMPLEMENTOS E EQUIPAMIENTOS DE BOCCIAS ADAPTADO,DIGUILLÍN,CHILLÁN,65.188.204-4,AGRUPACIÓN DE PERSONAS CON DISCAPACIDAD FUTURO EXITOSO EL TEJAR,402,14,,,,
2023,DEPORTE,2301D0189,ESCUELA DE FUTBOL LOS AROMOS,PUNILLA,SAN NICOLÁS,65.426.110-5,COMITE DE AGUA POTABLE LOS AROMOS,403,14,,,,
2023,DEPORTE,2301D0191,CAMINANDO CON AMANECER DE MONTAÑA Y GORE ÑUBLE,DIGUILLÍN,CHILLÁN,65.194.121-0,CLUB DEPORTIVO Y CULTURAL AMANECER DE MONTAÑA,404,14,,,,
2023,DEPORTE,2301D0192,ESCUELA DE FUTBOL CAMPEONES DEL FUTURO,DIGUILLÍN,CHILLÁN,74.637.700-2,CLUB DEPORTIVO CÓNDOR,405,14,,,,
2023,DEPORTE,2301D0193,PARTICIPACIÓN EN EL CAMPEONATO DE FÚTBOL QUILLÓN 2023,DIGUILLÍN,QUILLÓN,65.097.530-8,CLUB DEPORTIVO HUACAMALA,406,14,,,,
2023,DEPORTE,2301D0195,SANTA LAURA SE REFUERZA PARA EL TORNEO DE FÚTBOL ALFUR 2023,PUNILLA,SAN CARLOS,75.976.720-9,CLUB DEPORTIVO SANTA LAURA,407,14,,,,
2023,DEPORTE,2301D0196,PARTICIPACIÓN CAMPEONATO DE CLAUSURA 2023 EN COIHUECO CLUB DEPORTIVO SAN ANTONIO DE CATO,PUNILLA,COIHUECO,65.249.880-9,CLUB DEPORTIVO SAN ANTONIO DE CATO,408,14,,,,
2023,DEPORTE,2301D0197,LA ASOCIACION DE RAYUELA ORGANIZA CAMPEONATO OFICIAL 2023,DIGUILLÍN,CHILLÁN,73.524.900-2,ASOCIACION DE RAYUELA DE CHILLAN,409,14,,,,
2023,DEPORTE,2301D0201,ESCUELA DE FUTBOL Y FORMACION INICIAL CLUB DEPORTIVO ATLANTA,DIGUILLÍN,CHILLÁN,65.146.750-0,CLUB DEPORTIVO ATLANTA CHILLAN,410,14,,,,
2023,DEPORTE,2301D0202,LOOS AROMOS EN EL CAMPEONATO OFICIAL,PUNILLA,SAN NICOLÁS,72.394.500-3,CLUB DEPORTIVO LOS AROMOS,411,14,,,,
2023,DEPORTE,2301D0205,"RAFTING INCLUSIVO, TODOS Y TODAS SOMOS PARTE DEL DEPORTE.",PUNILLA,SAN FABIÁN,65.087.784-5,CLUB DEPORTIVO ÑUBLE RIVER,412,14,,,,
2023,DEPORTE,2301D0208,COPA INSAMACH,PUNILLA,COIHUECO,65.607.290-3,CLUB DEPORTIVO ESCOLAR INSAMACH,413,14,,,,
2023,DEPORTE,2301D0211,"ESCUELA DE FUTBOL CD SANTA INÉS, SEMILLERO DE CAMPEONES",DIGUILLÍN,CHILLÁN VIEJO,74.730.200-6,CLUB DEPORTIVO UNIÓN SANTA INÉS,414,14,,,,
2023,DEPORTE,2301D0213,CAMPEONATO RURAL DE FUTBOL SAN IGNACIO 2023,DIGUILLÍN,SAN IGNACIO,75.937.680-3,ASOCIACIÓN DE FUTBOL VECINAL,415,14,,,,
2023,DEPORTE,2301D0214,ENCUENTRO DEPORTIVO JUVENTUD OASIS 2000,ITATA,NINHUE,65.267.390-2,JUVENTUD OASIS 2000,416,14,,,,
2023,DEPORTE,2301D0218,PRIMERA ESCUELA FORMATIVA CLUB DEPORTIVO RENACER 2023,DIGUILLÍN,SAN IGNACIO,65.428.790-2,CLUB DEPORTIVO RENACER,417,14,,,,
2023,DEPORTE,2301D0219,TRABAJANDO POR LOS NIÑOS DE YUNGAY,DIGUILLÍN,YUNGAY,65.177.840-9,ESCUELA DE FÚTBOL LOS PUMAS DE YUNGAY,418,14,,,,
2023,DEPORTE,2301D0221,CAMPEONATO AÑOS DORADOS QUILLÓN,DIGUILLÍN,QUILLÓN,65.032.455-2,ASOCIACIÓN DE FÚTBOL QUILLÓN,419,14,,,,
2023,DEPORTE,2301D0222,ESCUELA DE FUTBOL FORMATIVO FAMILIA VERDE C.D. LIBERTAD 2023,ITATA,COELEMU,71.221.800-2,CLUB DEPORTIVO LIBERTAD,420,14,,,,
2023,DEPORTE,2301D0224,UNIDOS POR LA RAYUELA,PUNILLA,SAN CARLOS,65.128.125-3,CLUB DE RAYUELA EL PORVENIR EL SAUCE,421,15,,,,
2023,DEPORTE,2301D0225,CURSO DE DEFENSA PERSONAL Y DESARROLLO FEMENINO,DIGUILLÍN,CHILLÁN,65.047.915-7,CENTRO DE PADRES Y APODERADOS JARDIN INFANTIL Y SALA CUNA RAYITO DE SOL,422,15,,,,
2023,DEPORTE,2301D0227,SANFITNESS SE ACTIVA CON EL DEPORTE,PUNILLA,SAN FABIÁN,65.211.084-3,"CLUB DEPORTIVO, SOCIAL, CULTURAL Y AMBIENTAL SANFITNESS",423,15,,,,
2023,DEPORTE,2301D0230,PARTICIPACION DE CLUB DEPORTE EL EMBALSE EM EL CAMPEONATO COMUNAL DE FUTBOLSE EN EL CAMPEONATO COMUAL,PUNILLA,COIHUECO,65.309.020-K,CLUB DEPORTIVO EL EMBALSE,424,15,,,,
2023,DEPORTE,2301D0231,ESCUELA DE ESCALADA PINTO,DIGUILLÍN,PINTO,65.062.471-8,CLUB DEPORTIVO CORDILLERA,425,15,,,,
2023,DEPORTE,2301D0232,ESCUELA DEPORTIVA PASION POR EL FUTBOL FEMENINO,DIGUILLÍN,SAN IGNACIO,65.206.908-8,CLUB DEPORTIVO SOCIAL Y CULTURAL PASION FEMENINA PUEBLO SECO,426,15,,,,
2023,DEPORTE,2301D0233,"PRIMERA ESCUELA DE FÚTBOL, DEPORTIVO AVANCE 2023",DIGUILLÍN,CHILLÁN,65.113.030-1,CLUB DEPORTIVO Y CULTURAL AVANCE,427,15,,,,
2023,DEPORTE,2301D0234,ESCUELA FORMATIVA DE AJEDREZ,ITATA,QUIRIHUE,65.093.124-6,"AGRUPACION CASA DE LA CULTURA, ARTES Y OFICIOS DEL ITATA",428,15,,,,
2023,DEPORTE,2301D0235,EL CLUB DE RAYUELA LAS VEGAS PROMUEVE LA PARTICIPACION DE SUS JUGADORES A NIVEL COMPETITIVO,DIGUILLÍN,CHILLÁN,73.522.100-0,CLUB DEPORTIVO Y RAYUELA LAS VEGAS,429,15,,,,
2023,DEPORTE,2301D0236,PRIMERA COPA DE LA AMISTAD PUERTO MONTT 2023,DIGUILLÍN,CHILLÁN,65.189.694-0,CLUB DEPORTIVO SOCIAL Y CULTURAL LA PÉRGOLA CHILLÁN,430,15,,,,
2023,DEPORTE,2301D0239,LA LIGA FEMENINA DE EL CARMEN ORGANIZA CAMPEONATO OFICIAL DE FUTBOL A NIVEL COMPETITIVO 2023,DIGUILLÍN,EL CARMEN,65.031.072-1,LIGA DEPORTIVA FEMENINA DE EL CARMEN,431,15,,,,
2023,DEPORTE,2301D0241,"TORNEO COPA YUNGAY ""EL TORNEO QUE HACE VIBRAR A LA COMUNIDAD",DIGUILLÍN,YUNGAY,72.004.300-9,UNION COMUNAL CLUBES DEPORTIVOS URBANOS DE YUNGAY ASOCIADOS ANFA,432,15,,,,
2023,DEPORTE,2301D0242,LA ESCUELA EN BICICLETA,DIGUILLÍN,EL CARMEN,65.258.610-4,CENTRO DE PADRES Y APODERADOS ESCUELA G-398 LAS HORMIGAS,433,15,,,,
2023,DEPORTE,2301D0243,PARTICIPACION DEL CLUB DEPORTIVO NUEVA ESPERANZA EN EL CAMPEONATO ANDABA SAN NICOLAS 2023,PUNILLA,SAN NICOLÁS,65.067.120-1,CLUB DEPORTIVO NUEVA ESPERANZA DEL SECTOR BAJO EL ALA,434,15,,,,
2023,DEPORTE,2301D0245,"""CUADRANGULAR: JORGE SAN MARTÍN""",ITATA,RÁNQUIL,65.021.770-5,CLUB DEPORTIVO FERROVIARIO NIPAS,435,15,,,,
2023,DEPORTE,2301D0246,“SEGUNDO TORNEO DE RAYUELA VERANIEGO”,DIGUILLÍN,SAN IGNACIO,65.938.130-3,CLUB DE RAYUELA SAN IGNACIO DE LA UNIDAD VECINAL N01,436,15,,,,
2023,DEPORTE,2301D0247,EL CLUB DEPORTIVO CAPILLA COX COMPITE Y ENGRANDECE EL FUTBOL RURAL,DIGUILLÍN,CHILLÁN,65.008.150-1,CLUB DEPORTIVO UNION BERNARDO O’HIGGINS DE CAPILLA COX CHILLAN,437,15,,,,
2023,DEPORTE,2301D0250,JUNTOS SEGUIMOS CRECIENDO,DIGUILLÍN,YUNGAY,74.475.000-8,CLUB DEPORTIVO REAL BAQUEDANO DE YUNGAY,438,15,,,,
2023,DEPORTE,2301D0251,FORMACION DE FUTUROS CICLISTAS PARA LA COMUNA DE PEMUCO,DIGUILLÍN,PEMUCO,65.116.287-4,CLUB DEPORTIVO DE CICLISMO MTB PEMUCO,439,15,,,,
2023,DEPORTE,2301D0253,CUADRANGULAR DEMOSTRATIVO SERIE SENIOR 40,ITATA,NINHUE,75.370.700-K,CLUB DEPORTIVO JUVENTUS F C DE COYANCO,440,15,,,,
2023,DEPORTE,2301D0254,FORTALECIMIENTO DE SERIES MENORES C.D. ESTRELLAS DEL PACIFICO,DIGUILLÍN,CHILLÁN,65.048.516-5,CLUB DEPORTIVO ESTRELLA DEL PACIFICO,441,15,,,,
2023,DEPORTE,2301D0255,TALLERES Y COMPETENCIA PROFESIONAL,DIGUILLÍN,CHILLÁN VIEJO,65.069.740-5,CLUB DE AJEDREZ CHILLAN VIEJO,442,15,,,,
2023,DEPORTE,2301D0257,ROBERTO FEMENINO MARCA LA CANCHA,DIGUILLÍN,CHILLÁN,65.215.629-0,CLUB DEPORTIVO SOCIAL Y CULTURAL ROBERTO MATEOS FEMENINO,443,15,,,,
2023,DEPORTE,2301D0258,"ADQUISICION IMPLEMENTACION, PREMIACION Y DESARROLLO DE SEMIFINALES Y FINALES",DIGUILLÍN,YUNGAY,72.453.500-3,UNION COMUNAL DE CLUBES DEPORTIVOS RURALES JORGE SANTIBAÑEZ,444,15,,,,
2023,DEPORTE,2301D0261,CAMPEONATO REGIONAL DE BOCCIAS FRONTÓN,DIGUILLÍN,PEMUCO,65.185.474-1,CLUB DE BOCCIAS PEMUCO,445,15,,,,
2023,DEPORTE,2301D0262,EL CLUB DEPORTIVO CRUZ AZUL FORMA FUTUROS CAMPEONES EN EL FUTBOL,DIGUILLÍN,CHILLÁN,65.882.570-4,CLUB DEPORTIVO CRUZ AZUL,446,15,,,,
2023,DEPORTE,2301D0266,"ESCUELA DE FUTBOL CD QUIRIQUINA: CONTINUEMOS ENTREGANDO HERRAMIENTAS TÉCNICAS Y VALÓRICAS A NUESTROS JÓVENES, NIÑAS/OS",DIGUILLÍN,SAN IGNACIO,65.292.360-7,"CLUB DEPORTIVO QUIRIQUINA, DE LA UNIDAD VECINAL N°11",447,15,,,,
2023,DEPORTE,2301D0268,ANFA SUMA + DEPORTE - VIOLENCIA,DIGUILLÍN,CHILLÁN,73.983.300-0,ASOCIACIÓN DEPORTIVA DE FUTBOL AMATEUR DE CHILLÁN,448,15,,,,
2023,DEPORTE,2301D0269,LA ASOCIACION DE KARATE-DO FORMA CAMPEONES PARA ÑUBLE,DIGUILLÍN,CHILLÁN,65.038.339-7,ASOCIACIÓN DEPORTIVA KARATE-DO CHILLAN,449,15,,,,
2023,DEPORTE,2301D0270,OLIMPIADAS REGIONALES DEPORTIVAS Y RECREATIVAS DEL MAGISTERIO E ÑUBLE,DIGUILLÍN,CHILLÁN,70.373.100-7,COLEGIO DE PROFESORES DE CHILE A.G DIRECTORIO NACIONAL REGIONAL ÑUBLE,450,15,,,,
2023,DEPORTE,2301D0271,ESCUELA DE FUTBOL SANTA JUANA ES MI FAMILIA,DIGUILLÍN,SAN IGNACIO,65.028.585-9,CLUB DEPORTIVO SANTA JUANA COMUNA DE SAN IGNACIO,451,16,,,,
2023,DEPORTE,2301D0272,"1ER RODEO REGIONAL ÑUBLE, ANIVERSARIO COMUNA DE PINTO",DIGUILLÍN,PINTO,65.312.670-0,CLUB DE HUASOS INTERCOMUNAL DE PINTO,452,16,,,,
2023,DEPORTE,2301D0273,SAN FERNANDO DE ZEMITA SE LA JUEGA EN EL TORNEO DE FÚTBOL ANDABA 2023,PUNILLA,ÑIQUÉN,65.285.640-3,CLUB DEPORTIVO SAN FERNANDO DE ZEMITA,453,16,,,,
2023,DEPORTE,2301D0274,"RODEO CLUB DE HUASOS PAREDONES, UNIDOS POR LAS TRADICIONES",PUNILLA,ÑIQUÉN,65.103.243-1,"CLUB DE HUASOS, DEPORTIVO, SOCIAL Y CULTURAL PAREDONES",454,16,,,,
2023,DEPORTE,2301D0275,"PRIMER HEXAGONAL DE FUTBOL, EN EL SECTOR LA GREDA, SAN IGNACIO 2023.",DIGUILLÍN,SAN IGNACIO,65.708.440-9,CLUB DEPORTIVO LA GREDA,455,16,,,,
2023,DEPORTE,2301D0276,PATINA Y VIVE SANO… AYÜWN PROMOVIENDO EL DEPORTE EN LOS ESTUDIANTES DE LA REGIÓN DE ÑUBLE,DIGUILLÍN,CHILLÁN,65.224.839-K,CLUB PATINAJE ARTÍSTICO SOCIAL CULTURAL Y DEPORTIVO AYUWN,456,16,,,,
2023,DEPORTE,2301D0277,EL CLUB DE RAYUELA MERCADO UNIDO POTENCIA LA RAYUELA A TRAVES DE LA PARTICIPACIÓN OFICIAL 2023,DIGUILLÍN,CHILLÁN,71.377.300-k,CLUB DEPORTIVO RAYUELA MERCADO UNIDO,457,16,,,,
2023,DEPORTE,2301D0279,ESCUELA DE FÚTBOL CD LA ESTRELLA,DIGUILLÍN,PEMUCO,65.051.177-8,CLUB DEPORTIVO LA ESTRELLA,458,16,,,,
2023,DEPORTE,2301D0281,“ESCUELA DE FUTBOL DEMECIO ELGUETA PONCE”,PUNILLA,COIHUECO,65.056.340-9,CLUB DEPORTIVO EL CARMEN DE CATO,459,16,,,,
2023,DEPORTE,2301D0282,PRIMER TORNEO QUIRIQUINA,DIGUILLÍN,SAN IGNACIO,65.007.641-9,CLUB DE RAYUELA QUIRIQUINA DE LA UNIDAD VECINAL DE N14,460,16,,,,
